
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLID and time  0.1000000E+01

        24   1  1.352915E+01  2.219219E+02  7.250398E+01 -5.195116E+01 -5.241128E-01 -1.185077E-01
        24   2  1.021654E+01  2.149720E+02  6.933356E+01 -5.104440E+01 -4.664469E-01 -1.057892E-01
        24   3  1.664132E+01  2.188098E+02  7.250398E+01 -5.777362E+01 -5.180904E-01 -1.425505E-01
        24   4  1.327439E+01  2.119142E+02  6.933356E+01 -5.676523E+01 -4.612381E-01 -1.265838E-01
        24   5  1.498972E+01  2.224532E+02  7.310153E+01 -5.171949E+01 -7.898515E-01 -1.850718E-01
        24   6  1.169165E+01  2.155340E+02  6.994470E+01 -5.081677E+01 -7.321857E-01 -1.723532E-01
        24   7  1.808801E+01  2.193549E+02  7.310153E+01 -5.751598E+01 -7.838291E-01 -2.091146E-01
        24   8  1.473586E+01  2.124898E+02  6.994470E+01 -5.651209E+01 -7.269768E-01 -1.931479E-01
        25   1  1.548713E+01  1.215380E+02 -6.420642E+01 -4.105717E+01 -4.973949E-01 -1.652004E-01
        25   2  1.289802E+01  1.166010E+02 -6.655571E+01 -4.014820E+01 -5.479001E-01 -1.816718E-01
        25   3  1.789956E+01  1.191256E+02 -6.420642E+01 -4.399671E+01 -4.892936E-01 -1.878421E-01
        25   4  1.525704E+01  1.142420E+02 -6.655571E+01 -4.302266E+01 -5.387840E-01 -2.071498E-01
        25   5  1.400171E+01  1.205874E+02 -6.493724E+01 -4.126422E+01 -7.547757E-01 -2.572927E-01
        25   6  1.139981E+01  1.156258E+02 -6.729776E+01 -4.035066E+01 -8.052809E-01 -2.737641E-01
        25   7  1.642630E+01  1.181628E+02 -6.493723E+01 -4.421858E+01 -7.466744E-01 -2.799344E-01
        25   8  1.377072E+01  1.132549E+02 -6.729775E+01 -4.323962E+01 -7.961648E-01 -2.992420E-01
        26   1  1.583908E+01  1.265424E+02 -5.361049E+01 -4.285834E+01 -7.580229E-01 -2.557942E-01
        26   2  1.313754E+01  1.214805E+02 -5.620248E+01 -4.194454E+01 -7.990204E-01 -2.691648E-01
        26   3  1.835732E+01  1.240241E+02 -5.361049E+01 -4.592684E+01 -7.482338E-01 -2.831529E-01
        26   4  1.560209E+01  1.190159E+02 -5.620248E+01 -4.494761E+01 -7.884075E-01 -2.988259E-01
        26   5  1.458855E+01  1.256846E+02 -5.424299E+01 -4.301038E+01 -1.497967E+00 -5.205504E-01
        26   6  1.187797E+01  1.206052E+02 -5.684292E+01 -4.209333E+01 -1.538965E+00 -5.339211E-01
        26   7  1.711573E+01  1.231574E+02 -5.424300E+01 -4.608976E+01 -1.488178E+00 -5.479092E-01
        26   8  1.435126E+01  1.181319E+02 -5.684292E+01 -4.510706E+01 -1.528352E+00 -5.635822E-01
        27   1  1.655383E+01  1.348784E+02 -3.945115E+01 -4.580890E+01 -9.556890E-01 -3.244609E-01
        27   2  1.369951E+01  1.295911E+02 -4.228538E+01 -4.486697E+01 -9.803179E-01 -3.324932E-01
        27   3  1.924545E+01  1.321868E+02 -3.945114E+01 -4.908865E+01 -9.445935E-01 -3.554709E-01
        27   4  1.633578E+01  1.269548E+02 -4.228538E+01 -4.807927E+01 -9.687274E-01 -3.648863E-01
        27   5  1.572974E+01  1.342229E+02 -3.989505E+01 -4.587413E+01 -2.058034E+00 -7.188861E-01
        27   6  1.287168E+01  1.289283E+02 -4.273257E+01 -4.493086E+01 -2.082662E+00 -7.269184E-01
        27   7  1.842520E+01  1.315274E+02 -3.989505E+01 -4.915855E+01 -2.046938E+00 -7.498961E-01
        27   8  1.551171E+01  1.262883E+02 -4.273257E+01 -4.814774E+01 -2.071072E+00 -7.593115E-01
